,payloads,length,nonprintable_keywords,special_chars,punctuation_chars,js_events,html_tags,sql_keywords,percentage_count,spaces_count,is_malicious
9464,What is isis?,13,0,1,1,0,0,13,0,2,0
9465,What is constipation?,21,0,1,1,0,0,13,0,2,0
9466,LG V10,6,0,0,0,0,0,0,0,1,0
9467,GTA5,4,0,0,0,0,0,0,0,0,0
9468,agar.io,7,0,1,1,0,0,0,0,0,0
9469,AIIB,4,0,0,0,0,0,0,0,0,0
9470,TPP,3,0,0,0,0,0,0,0,0,0
9471,IS,2,0,0,0,0,0,13,0,0,0
9472,Gran Hermano 16,15,0,0,0,0,0,2,0,2,0
9473,Supervivientes,14,0,0,0,0,0,0,0,0,0
9474,Elecciones,10,0,0,0,0,0,0,0,0,0
9475,La Voz,6,0,0,0,0,0,15,0,1,0
9476,Lisa Holm,9,0,0,0,0,0,0,0,1,0
9477,Agario,6,0,0,0,0,0,0,0,0,0
9478,Fifty Shades of Grey,20,0,0,0,0,0,2,0,3,0
9479,Ex on the Beach,15,0,0,0,0,0,80,0,3,0
9480,Caitlyn Jenner,14,0,0,0,0,0,0,0,1,0
9481,Lisa Holm,9,0,0,0,0,0,0,0,1,0
9482,Caitlyn Jenner,14,0,0,0,0,0,0,0,1,0
9483,Zara Larsson,12,0,0,0,0,0,0,0,1,0
9484,Miriam Bryant,13,0,0,0,0,0,0,0,1,0
9485,Lars Ohly selfie,16,0,0,0,0,0,0,0,2,0
9486,Francesco Totti selfie,22,0,0,0,0,0,0,0,2,0
9487,Kim Kardashian selfie,21,0,0,0,0,0,0,0,2,0
9488,Ariana Grande selfie,20,0,0,0,0,0,0,0,2,0
9489,Ellen DeGeneres selfie,22,0,0,0,0,0,0,0,2,0
9490,Zara Larsson,12,0,0,0,0,0,0,0,1,0
9491,Miriam Bryant,13,0,0,0,0,0,0,0,1,0
9492,Dolly Style,11,0,0,0,0,0,0,0,1,0
9493,Sven-Bertil Taube,17,0,1,1,0,0,0,0,1,0
9494,Ett sista glas,14,0,0,0,0,0,0,0,2,0
9495,Vintersaga,10,0,0,0,0,0,0,0,0,0
9496,Lyckolandet,11,0,0,0,0,0,0,0,0,0
9497,Fan vad bra,11,0,0,0,0,0,0,0,2,0
9498,Take Me To Church,17,0,0,0,0,0,31,0,3,0
9499,7 Years,7,0,0,0,0,0,0,0,1,0
9500,Love Me Like You Do,19,0,0,0,0,0,31,0,4,0
9501,Hello,5,0,0,0,0,0,0,0,0,0
9502,Heroes,6,0,0,0,0,0,0,0,0,0
9503,Alicia Vikander,15,0,0,0,0,0,0,0,1,0
9504,Ruby Rose,9,0,0,0,0,0,4,0,1,0
9505,Jesper Parnevik,15,0,0,0,0,0,0,0,1,0
9506,Jamie Dornan,12,0,0,0,0,0,0,0,1,0
9507,Fifty Shades of Grey,20,0,0,0,0,0,2,0,3,0
9508,Johan Falk,10,0,0,0,0,0,0,0,1,0
9509,Jurassic World,14,0,0,0,0,0,0,0,1,0
9510,Minions,7,0,0,0,0,0,0,0,0,0
9511,Fast & Furious 7,16,0,1,1,0,0,0,0,3,0
9512,Ex on the Beach,15,0,0,0,0,0,80,0,3,0
9513,Melodifestivalen,16,0,0,0,0,0,0,0,0,0
9514,Morran och Tobias,17,0,0,0,0,0,0,0,2,0
9515,Eurovision,10,0,0,0,0,0,0,0,0,0
9516,Jordskott,9,0,0,0,0,0,0,0,0,0
9517,Ingemar Stenmark,16,0,0,0,0,0,0,0,1,0
9518,John Guidetti,13,0,0,0,0,0,0,0,1,0
9519,Ronda Rousey,12,0,0,0,0,0,0,0,1,0
9520,Danijela Rundqvist,18,0,0,0,0,0,0,0,1,0
9521,Semmelwrap,10,0,0,0,0,0,0,0,0,0
9522,Chiapudding,11,0,0,0,0,0,0,0,0,0
9523,Vulkanpizza,11,0,0,0,0,0,0,0,0,0
9524,Korvstroganoff,14,0,0,0,0,0,0,0,0,0
9525,Kefir,5,0,0,0,0,0,0,0,0,0
9526,Hur funkar nya Snapchat?,24,0,1,1,0,0,0,0,3,0
9527,Vad betyder emojisarna?,23,0,1,1,0,0,0,0,2,0
9528,Vem vann Eurovision?,20,0,1,1,0,0,0,0,2,0
9529,Eurokurs,8,0,0,0,0,0,0,0,0,0
9530,Charlie Hebdo,13,0,0,0,0,0,0,0,1,0
9531,Sonnenfinsternis,16,0,0,0,0,0,0,0,0,0
9532,iPhone 6s,9,0,0,0,0,0,0,0,1,0
9533,Paris,5,0,0,0,0,0,0,0,0,0
9534,Caitlyn Jenner,14,0,0,0,0,0,0,0,1,0
9535,Sepp Blatter,12,0,0,0,0,0,0,0,1,0
9536,Jeremy Clarkson,15,0,0,0,0,0,0,0,1,0
9537,Angelina Heger,14,0,0,0,0,0,0,0,1,0
9538,Donna Vekic,11,0,0,0,0,0,0,0,1,0
9539,Stan Wawrinka,13,0,0,0,0,0,0,0,1,0
9540,Sepp Blatter,12,0,0,0,0,0,0,0,1,0
9541,Jolanda Spiess-Hegglin,22,0,1,1,0,0,0,0,1,0
9542,Hans Erni,9,0,0,0,0,0,0,0,1,0
9543,Street Parade,13,0,0,0,0,0,0,0,1,0
9544,Autosalon Genf,14,0,0,0,0,0,0,0,1,0
9545,Basler Fasnacht,15,0,0,0,0,0,0,0,1,0
9546,Rigi,4,0,0,0,0,0,0,0,0,0
9547,Matterhorn,10,0,0,0,0,0,0,0,0,0
9548,Titlis,6,0,0,0,0,0,0,0,0,0
9549,Weissenstein,12,0,0,0,0,0,0,0,0,0
9550,Pilatus,7,0,0,0,0,0,0,0,0,0
9551,Was sind Gnitzen?,17,0,1,1,0,0,0,0,2,0
9552,Was sind Kohlenhydrate?,23,0,1,1,0,0,0,0,2,0
9553,Was sind Staatsanleihen?,24,0,1,1,0,0,0,0,2,0
9554,Wie mache ich ein Backup?,25,0,1,1,0,0,1,0,4,0
9555,Wie macht man Pfirsichmarmelade?,32,0,1,1,0,0,0,0,3,0
9556,Wie macht der Fuchs?,20,0,1,1,0,0,2,0,3,0
9557,Wie macht man Aperol Spritz?,28,0,1,1,0,0,0,0,4,0
9558,Bodensee,8,0,0,0,0,0,0,0,0,0
9559,Greifensee,10,0,0,0,0,0,0,0,0,0
9560,Thunersee,9,0,0,0,0,0,0,0,0,0
9561,ISIS,4,0,0,0,0,0,0,0,0,0
9562,Bike for Mom,12,0,0,0,0,0,6,0,2,0
9563,Bike for Dad,12,0,0,0,0,0,6,0,2,0
9564,Jurassic World,14,0,0,0,0,0,0,0,1,0
9565,Fifty Shades of Grey,20,0,0,0,0,0,2,0,3,0
9566,Poyraz Karayel,14,0,0,0,0,0,0,0,1,0
9567,Mutlu Kaya,10,0,0,0,0,0,0,0,1,0
9568,Survivor All Star,17,0,0,0,0,0,12,0,2,0
9569,Harika Kanatlar,15,0,0,0,0,0,0,0,1,0
9570,Evleneceksen Gel,16,0,0,0,0,0,0,0,1,0
9571,Charlie Hebdo,13,0,0,0,0,0,0,0,1,0
9572,Fifa 16,7,0,0,0,0,0,0,0,1,0
9573,Gel- Mabel Matiz,16,0,1,1,0,0,0,0,2,0
9574,Xenophobia,10,0,0,0,0,0,0,0,0,0
9575,Syria,5,0,0,0,0,0,0,0,0,0
9576,Brundi Coup,11,0,0,0,0,0,0,0,1,0
9577,African Cup of Nations,22,0,0,0,0,0,2,0,3,0
9578,Miss Uganda,11,0,0,0,0,0,0,0,1,0
9579,How to code variables in amos,29,0,0,0,0,0,88,0,5,0
9580,How to join the illuminati Uganda,33,0,0,0,0,0,15,0,5,0
9581,How to make paper bags,22,0,0,0,0,0,10,0,4,0
9582,How to write an invitation letter,33,0,0,0,0,0,25,0,5,0
9583,How to lose weight in a week,28,0,0,0,0,0,268,0,6,0
9584,Aronda Nyakairima,17,0,0,0,0,0,0,0,1,0
9585,Harriet Kisakye,15,0,0,0,0,0,0,0,1,0
9586,Floyd Mayweather,16,0,0,0,0,0,0,0,1,0
9587,Desire Luzinda,14,0,0,0,0,0,0,0,1,0
9588,Burundi,7,0,0,0,0,0,0,0,0,0
9589,What is illuminati?,19,0,1,1,0,0,13,0,2,0
9590,What is intranet?,17,0,1,1,0,0,13,0,2,0
9591,What is the risk of cancer with gut polyps?,43,0,1,1,0,0,19,0,8,0
9592,What is time now in Uganda?,27,0,1,1,0,0,102,0,5,0
9593,What is the exchange of euro into Uganda shillings?,51,0,1,1,0,0,19,0,8,0
9594,Death of Sheikh Rashid bin Mohammed,35,0,0,0,0,0,5,0,5,0
9595,Nepal Earthquake,16,0,0,0,0,0,0,0,1,0
9596,Paris Shooting,14,0,0,0,0,0,0,0,1,0
9597,Charlie Hebdo,13,0,0,0,0,0,0,0,1,0
9598,Death of A.P.J Abdul Kalam,26,0,2,2,0,0,2,0,4,0
9599,Abu Dhabi Commercial Bank (ADCB),32,0,2,2,0,0,0,0,4,0
9600,Souq.com,8,0,1,1,0,0,0,0,0,0
9601,Dubai Electricity and Water Authority (DEWA),44,0,2,2,0,0,3,0,5,0
9602,Air Arabia,10,0,0,0,0,0,0,0,1,0
9603,Dubai Police,12,0,0,0,0,0,0,0,1,0
9604,The Fast and the Furious 7,26,0,0,0,0,0,7,0,5,0
9605,Jurassic World,14,0,0,0,0,0,0,0,1,0
9606,Spectre,7,0,0,0,0,0,0,0,0,0
9607,Mission Impossible,18,0,0,0,0,0,0,0,1,0
9608,American Sniper,15,0,0,0,0,0,0,0,1,0
9609,Sheikh Rashid bin Mohammed bin Rashid Al Maktoum,48,0,0,0,0,0,47,0,7,0
9610,Andrea Brillantes,17,0,0,0,0,0,0,0,1,0
9611,Lamar Odom,10,0,0,0,0,0,0,0,1,0
9612,A. P. J. Abdul Kalam,20,0,3,3,0,0,0,0,4,0
9613,Bruce Jenner,12,0,0,0,0,0,0,0,1,0
9614,Iphone 6s,9,0,0,0,0,0,0,0,1,0
9615,Indian Premier League,21,0,0,0,0,0,0,0,2,0
9616,The Fast and the Furious 7,26,0,0,0,0,0,7,0,5,0
9617,Ramadan,7,0,0,0,0,0,0,0,0,0
9618,Agario,6,0,0,0,0,0,0,0,0,0
9619,Cilla Black,11,0,0,0,0,0,0,0,1,0
9620,Lady Colin Campbell,19,0,0,0,0,0,0,0,2,0
9621,Anne Kirkbride,14,0,0,0,0,0,0,0,1,0
9622,Adele,5,0,0,0,0,0,0,0,0,0
9623,Caitlyn Jenner,14,0,0,0,0,0,0,0,1,0
9624,Jurassic World,14,0,0,0,0,0,0,0,1,0
9625,50 Shades Of Grey,17,0,0,0,0,0,2,0,3,0
9626,Fast And Furious 7,18,0,0,0,0,0,3,0,3,0
9627,Spectre,7,0,0,0,0,0,0,0,0,0
9628,American Sniper,15,0,0,0,0,0,0,0,1,0
9629,Hello,5,0,0,0,0,0,0,0,0,0
9630,Uptown Funk,11,0,0,0,0,0,0,0,1,0
9631,Take Me To Church,17,0,0,0,0,0,31,0,3,0
9632,See You Again,13,0,0,0,0,0,1,0,2,0
9633,All About That Base,19,0,0,0,0,0,13,0,3,0
9634,New York,8,0,0,0,0,0,0,0,1,0
9635,USA,3,0,0,0,0,0,2,0,0,0
9636,Australia,9,0,0,0,0,0,0,0,0,0
9637,Spain,5,0,0,0,0,0,0,0,0,0
9638,Cornwall,8,0,0,0,0,0,0,0,0,0
9639,How to lose belly fat,21,0,0,0,0,0,12,0,4,0
9640,How to get rid of brain freeze,30,0,0,0,0,0,13,0,6,0
9641,How to lose weight quickly,26,0,0,0,0,0,12,0,4,0
9642,How to use the new Snapchat update,34,0,0,0,0,0,20,0,6,0
9643,How to register to vote,23,0,0,0,0,0,19,0,4,0
9644,Jeremy Clarkson,15,0,0,0,0,0,0,0,1,0
9645,Lamar Odom,10,0,0,0,0,0,0,0,1,0
9646,Perez Hilton,12,0,0,0,0,0,0,0,1,0
9647,Charlie Sheen,13,0,0,0,0,0,0,0,1,0
9648,Spencer Matthews,16,0,0,0,0,0,0,0,1,0
9649,Adele,5,0,0,0,0,0,0,0,0,0
9650,Madonna,7,0,0,0,0,0,0,0,0,0
9651,Rita Ora,8,0,0,0,0,0,1,0,1,0
9652,Lil' Chris,10,0,1,1,0,0,0,0,1,0
9653,Sia,3,0,0,0,0,0,0,0,0,0
9654,Rugby World Cup,15,0,0,0,0,0,0,0,2,0
9655,Paris,5,0,0,0,0,0,0,0,0,0
9656,Grand National 2015,19,0,0,0,0,0,1,0,2,0
9657,Charlie Hebdo,13,0,0,0,0,0,0,0,1,0
9658,Lamar Odom,10,0,0,0,0,0,0,0,1,0
9659,Cilla Black,11,0,0,0,0,0,0,0,1,0
9660,Lady Colin Campbell,19,0,0,0,0,0,0,0,2,0
9661,Jeremy Clarkson,15,0,0,0,0,0,0,0,1,0
9662,Lamar Odom,10,0,0,0,0,0,0,0,1,0
9663,Anne Kirkbride,14,0,0,0,0,0,0,0,1,0
9664,Ronda Rousey,12,0,0,0,0,0,0,0,1,0
9665,Jonah Lomu,10,0,0,0,0,0,0,0,1,0
9666,Rio Ferdinand,13,0,0,0,0,0,3,0,1,0
9667,Jurgen Klopp,12,0,0,0,0,0,0,0,1,0
9668,Adam Johnson,12,0,0,0,0,0,0,0,1,0
9669,Jeremy Corbyn,13,0,0,0,0,0,0,0,1,0
9670,Charles Kennedy,15,0,0,0,0,0,0,0,1,0
9671,David Cameron,13,0,0,0,0,0,0,0,1,0
9672,Ed Miliband,11,0,0,0,0,0,13,0,1,0
9673,Chuka Ummuna,12,0,0,0,0,0,0,0,1,0
9674,Liverpool,9,0,0,0,0,0,0,0,0,0
9675,Arsenal,7,0,0,0,0,0,0,0,0,0
9676,Chelsea,7,0,0,0,0,0,0,0,0,0
9677,Southampton,11,0,0,0,0,0,0,0,0,0
9678,Hull,4,0,0,0,0,0,0,0,0,0
9679,Rugby World Cup,15,0,0,0,0,0,0,0,2,0
9680,Grand National 2015,19,0,0,0,0,0,1,0,2,0
9681,Wimbledon 2015,14,0,0,0,0,0,0,0,1,0
9682,Mayweather vs Pacquiao,22,0,0,0,0,0,0,0,2,0
9683,Cricket World Cup 2015,22,0,0,0,0,0,0,0,3,0
9684,Cilla Black,11,0,0,0,0,0,0,0,1,0
9685,Lady Colin Campbell,19,0,0,0,0,0,0,0,2,0
9686,Rugby World Cup,15,0,0,0,0,0,0,0,2,0
9687,Jeremy Clarkson,15,0,0,0,0,0,0,0,1,0
9688,Paris,5,0,0,0,0,0,0,0,0,0
9689,Eurovision 2015,15,0,0,0,0,0,0,0,1,0
9690,Broadchurch,11,0,0,0,0,0,0,0,0,0
9691,Strictly Come Dancing 2015,26,0,0,0,0,0,0,0,3,0
9692,Poldark,7,0,0,0,0,0,0,0,0,0
9693,Game Of Thrones Season 5,24,0,0,0,0,0,2,0,4,0
9694,Cilla Black,11,0,0,0,0,0,0,0,1,0
9695,Lady Colin Campbell,19,0,0,0,0,0,0,0,2,0
9696,Jeremy Clarkson,15,0,0,0,0,0,0,0,1,0
9697,Anne Kirkbride,14,0,0,0,0,0,0,0,1,0
9698,Caitlyn Jenner,14,0,0,0,0,0,0,0,1,0
9699,What is a penny black stamp?,28,0,1,1,0,0,192,0,5,0
9700,What is an exit poll?,21,0,1,1,0,0,27,0,4,0
9701,Whats is Leavers Lace?,22,0,1,1,0,0,13,0,3,0
9702,What is 0 divided by 0?,23,0,1,1,0,0,15,0,5,0
9703,What is a solar eclipse?,24,0,1,1,0,0,192,0,4,0
9704,When is Easter 2015?,20,0,1,1,0,0,16,0,3,0
9705,When is the UK eclipse?,23,0,1,1,0,0,18,0,4,0
9706,When is Pancake Day 2015?,25,0,1,1,0,0,20,0,4,0
9707,When is Eid 2015?,17,0,1,1,0,0,16,0,3,0
9708,When is Chinese New Year 2015?,30,0,1,1,0,0,18,0,5,0
9709,Where is Mali?,14,0,1,1,0,0,15,0,2,0
9710,Where is Broadchurch filmed?,28,0,1,1,0,0,15,0,3,0
9711,Where is San Marino?,20,0,1,1,0,0,15,0,3,0
9712,Where is Namibia?,17,0,1,1,0,0,15,0,2,0
9713,Where is Nepal?,15,0,1,1,0,0,15,0,2,0
9714,Who is Lucy the Australopithecus?,33,0,1,1,0,0,15,0,4,0
9715,Who is Lady Colin Campbell?,27,0,1,1,0,0,13,0,4,0
9716,Who is 'A' in Pretty Little Liars?,34,0,3,3,0,0,90,0,6,0
9717,Who is Ronnie Pickering?,24,0,1,1,0,0,13,0,3,0
9718,Who is Perez Hilton?,20,0,1,1,0,0,13,0,3,0
9719,Lamar Odom,10,0,0,0,0,0,0,0,1,0
9720,Jurassic World,14,0,0,0,0,0,0,0,1,0
9721,American Sniper,15,0,0,0,0,0,0,0,1,0
9722,Caitlyn Jenner,14,0,0,0,0,0,0,0,1,0
9723,Ronda Rousey,12,0,0,0,0,0,0,0,1,0
9724,Lamar Odom,10,0,0,0,0,0,0,0,1,0
9725,Caitlyn Jenner,14,0,0,0,0,0,0,0,1,0
9726,Ronda Rousey,12,0,0,0,0,0,0,0,1,0
9727,Donald Trump,12,0,0,0,0,0,0,0,1,0
9728,Ruby Rose,9,0,0,0,0,0,4,0,1,0
9729,Jurassic World,14,0,0,0,0,0,0,0,1,0
9730,American Sniper,15,0,0,0,0,0,0,0,1,0
9731,Straight Outta Compton,22,0,0,0,0,0,1,0,2,0
9732,50 Shades of Grey,17,0,0,0,0,0,2,0,3,0
9733,Furious 7,9,0,0,0,0,0,0,0,1,0
9734,Charlie Sheen,13,0,0,0,0,0,0,0,1,0
9735,Bill Cosby,10,0,0,0,0,0,0,0,1,0
9736,Taylor Kinney,13,0,0,0,0,0,0,0,1,0
9737,Scott Eastwood,14,0,0,0,0,0,0,0,1,0
9738,James Earl Jones,16,0,0,0,0,0,0,0,2,0
9739,Ruby Rose,9,0,0,0,0,0,4,0,1,0
9740,Amy Schumer,11,0,0,0,0,0,0,0,1,0
9741,Patricia Arquette,17,0,0,0,0,0,0,0,1,0
9742,Rumer Willis,12,0,0,0,0,0,0,0,1,0
9743,Bryce Dallas Howard,19,0,0,0,0,0,0,0,2,0
9744,Ronda Rousey,12,0,0,0,0,0,0,0,1,0
9745,Holly Holm,10,0,0,0,0,0,0,0,1,0
9746,Stephen Curry,13,0,0,0,0,0,0,0,1,0
9747,Manny Pacquiao,14,0,0,0,0,0,0,0,1,0
9748,Alex Morgan,11,0,0,0,0,0,0,0,1,0
9749,How to do the Kylie Jenner lip challenge?,41,0,1,1,0,0,18,0,7,0
9750,What are lip fillers?,21,0,1,1,0,0,4,0,3,0
9751,How to remove gel nail polish?,30,0,1,1,0,0,10,0,5,0
9752,How to remove acrylic nails at home?,36,0,1,1,0,0,54,0,6,0
9753,How to use beard balm?,22,0,1,1,0,0,16,0,4,0
9754,Bud Light Mixxtail,18,0,0,0,0,0,0,0,2,0
9755,Gose beer,9,0,0,0,0,0,0,0,1,0
9756,Grapefruit beer,15,0,0,0,0,0,0,0,1,0
9757,805 beer,8,0,0,0,0,0,0,0,1,0
9758,SweetWater 420,14,0,0,0,0,0,0,0,1,0
9759,Toasted Graham Latte,20,0,0,0,0,0,0,0,2,0
9760,Palm Breeze,11,0,0,0,0,0,0,0,1,0
9761,Starbucks Flat White,20,0,0,0,0,0,0,0,2,0
9762,Grilled Stuft Nachos,20,0,0,0,0,0,0,0,2,0
9763,Little Caesars Bacon Wrapped Deep Dish,38,0,0,0,0,0,0,0,5,0
9764,2016 Chevrolet Malibu,21,0,0,0,0,0,0,0,2,0
9765,2016 Chevrolet Silverado,24,0,0,0,0,0,0,0,2,0
9766,2016 Toyota Tacoma,18,0,0,0,0,0,0,0,2,0
9767,2016 Chevrolet Camaro,21,0,0,0,0,0,0,0,2,0
9768,Honda HR-V,10,0,1,1,0,0,0,0,1,0
9769,Kim Kardashian,14,0,0,0,0,0,0,0,1,0
9770,Nicole Curtis,13,0,0,0,0,0,0,0,1,0
9771,Bristol Palin,13,0,0,0,0,0,0,0,1,0
9772,Jessa Duggar,12,0,0,0,0,0,0,0,1,0
9773,Tiffani Thiessen,16,0,0,0,0,0,0,0,1,0
9774,Sofia Vergara and Joe Manganiello,33,0,0,0,0,0,3,0,4,0
9775,Nathan Kress London Elise Moore,31,0,0,0,0,0,0,0,4,0
9776,Jennifer Aniston and Justin Theroux,35,0,0,0,0,0,3,0,4,0
9777,Nicky Hilton and James Rothschild,33,0,0,0,0,0,3,0,4,0
9778,Tina Knowles and Richard Larson,31,0,0,0,0,0,3,0,4,0
9779,Sangria,7,0,0,0,0,0,0,0,0,0
9780,Moscow Mule,11,0,0,0,0,0,0,0,1,0
9781,Gimlet,6,0,0,0,0,0,0,0,0,0
9782,Cosmopolitan,12,0,0,0,0,0,0,0,0,0
9783,Long Island Iced Tea,20,0,0,0,0,0,2,0,3,0
9784,20/20 Diet,10,0,1,1,0,0,0,0,1,0
9785,Carb Cycle Diet,15,0,0,0,0,0,0,0,2,0
9786,Paleo Diet,10,0,0,0,0,0,0,0,1,0
9787,GM Diet Plan,12,0,0,0,0,0,0,0,2,0
9788,Military Diet Plan,18,0,0,0,0,0,0,0,2,0
9789,Why do dogs wag their tail?,27,0,1,1,0,0,6,0,5,0
9790,How to crate train your puppy?,30,0,1,1,0,0,13,0,5,0
9791,How to register a dog as a service animal?,42,0,1,1,0,0,385,0,8,0
9792,How to register a dog with the AKC?,35,0,1,1,0,0,193,0,7,0
9793,How to keep puppy from eating poop?,35,0,1,1,0,0,12,0,6,0
9794,Raf Simons,10,0,0,0,0,0,0,0,1,0
9795,Shoshanna Lonstein Gruss,24,0,0,0,0,0,0,0,2,0
9796,Giambattista Valli,18,0,0,0,0,0,0,0,1,0
9797,Thakoon Panichgul,17,0,0,0,0,0,0,0,1,0
9798,Tadashi Shoji,13,0,0,0,0,0,0,0,1,0
9799,How to walk in heels?,21,0,1,1,0,0,87,0,4,0
9800,What to wear on the first day of school?,40,0,1,1,0,0,75,0,8,0
9801,How to fray jeans?,18,0,1,1,0,0,10,0,3,0
9802,How to tie a shirt?,19,0,1,1,0,0,189,0,4,0
9803,What should a bride wear to the rehearsal dinner?,49,0,1,1,0,0,190,0,8,0
9804,Just Do It,10,0,0,0,0,0,29,0,2,0
9805,John Cena,9,0,0,0,0,0,0,0,1,0
9806,Drake,5,0,0,0,0,0,0,0,0,0
9807,That's Racist,13,0,1,1,0,0,0,0,1,0
9808,Rihanna,7,0,0,0,0,0,0,0,0,0
9809,How to use the new Snapchat update?,35,0,1,1,0,0,18,0,6,0
9810,How to solve a rubix cube?,26,0,1,1,0,0,189,0,5,0
9811,How to get legendary marks?,27,0,1,1,0,0,11,0,4,0
9812,How to play Charlie Charlie?,28,0,1,1,0,0,10,0,4,0
9813,How to upgrade to Windows 10?,29,0,1,1,0,0,19,0,5,0
9814,Bobbi Kristina Brown,20,0,0,0,0,0,0,0,2,0
9815,Stuart Scott,12,0,0,0,0,0,0,0,1,0
9816,Sandra Bland,12,0,0,0,0,0,0,0,1,0
9817,Freddie Gray,12,0,0,0,0,0,0,0,1,0
9818,Frank Gifford,13,0,0,0,0,0,0,0,1,0
9819,Pepe the Frog,13,0,0,0,0,0,2,0,2,0
9820,Rickrolling,11,0,0,0,0,0,0,0,0,0
9821,Who Knows,9,0,0,0,0,0,0,0,1,0
9822,Florida Man,11,0,0,0,0,0,0,0,1,0
9823,O Rly,5,0,0,0,0,0,171,0,1,0
9824,Cristiano Ronaldo,17,0,0,0,0,0,0,0,1,0
9825,Lionel Messi,12,0,0,0,0,0,0,0,1,0
9826,Neymar da Silva Santos Jr,25,0,0,0,0,0,12,0,4,0
9827,Jake Arrieta,12,0,0,0,0,0,0,0,1,0
9828,Chase Utley,11,0,0,0,0,0,0,0,1,0
9829,Matt Harvey,11,0,0,0,0,0,0,0,1,0
9830,Ben Zobrist,11,0,0,0,0,0,0,0,1,0
9831,Bartolo Colon,13,0,0,0,0,0,0,0,1,0
9832,New York Mets,13,0,0,0,0,0,0,0,2,0
9833,Toronto Blue Jays,17,0,0,0,0,0,0,0,2,0
9834,Chicago Cubs,12,0,0,0,0,0,0,0,1,0
9835,Houston Astros,14,0,0,0,0,0,0,0,1,0
9836,Kansas City Royals,18,0,0,0,0,0,0,0,2,0
9837,Adele,5,0,0,0,0,0,0,0,0,0
9838,Sia,3,0,0,0,0,0,0,0,0,0
9839,Fetty Wap,9,0,0,0,0,0,0,0,1,0
9840,Eazy-E,6,0,1,1,0,0,0,0,0,0
9841,Sam Smith,9,0,0,0,0,0,0,0,1,0
9842,Hurricane Patricia,18,0,0,0,0,0,0,0,1,0
9843,Hurricane Joaquin,17,0,0,0,0,0,0,0,1,0
9844,Tropical Storm Erika,20,0,0,0,0,0,0,0,2,0
9845,Tropical Storm Bill,19,0,0,0,0,0,0,0,2,0
9846,Nepal Earthquake,16,0,0,0,0,0,0,0,1,0
9847,Stephen Curry,13,0,0,0,0,0,0,0,1,0
9848,DeAndre Jordan,14,0,0,0,0,0,0,0,1,0
9849,LaMarcus Aldridge,17,0,0,0,0,0,0,0,1,0
9850,Zach Lavine,11,0,0,0,0,0,0,0,1,0
9851,Andre Iguodala,14,0,0,0,0,0,0,0,1,0
9852,Golden State Warriors,21,0,0,0,0,0,2,0,2,0
9853,Cleveland Cavaliers,19,0,0,0,0,0,0,0,1,0
9854,Atlanta Hawks,13,0,0,0,0,0,0,0,1,0
9855,Houston Rockets,15,0,0,0,0,0,0,0,1,0
9856,Milwaukee Bucks,15,0,0,0,0,0,0,0,1,0
9857,DeMarco Murray,14,0,0,0,0,0,0,0,1,0
9858,Greg Hardy,10,0,0,0,0,0,0,0,1,0
9859,Julian Edelman,14,0,0,0,0,0,0,0,1,0
9860,Kam Chancellor,14,0,0,0,0,0,0,0,1,0
9861,Adrian Peterson,15,0,0,0,0,0,0,0,1,0
9862,New England Patriots,20,0,0,0,0,0,0,0,2,0
9863,Carolina Panthers,17,0,0,0,0,0,0,0,1,0
9864,Green Bay Packers,17,0,0,0,0,0,0,0,2,0
9865,Indianapolis Colts,18,0,0,0,0,0,0,0,1,0
9866,Tennessee Titans,16,0,0,0,0,0,0,0,1,0
9867,Lupita Nyong'o,14,0,1,1,0,0,0,0,1,0
9868,Jennifer Lopez,14,0,0,0,0,0,0,0,1,0
9869,Gwyneth Paltrow,15,0,0,0,0,0,0,0,1,0
9870,Cate Blanchett,14,0,0,0,0,0,2,0,1,0
9871,Dakota Johnson,14,0,0,0,0,0,0,0,1,0
9872,Donald Trump,12,0,0,0,0,0,0,0,1,0
9873,Bernie Sanders,14,0,0,0,0,0,0,0,1,0
9874,Carly Fiorina,13,0,0,0,0,0,0,0,1,0
9875,Ben Carson,10,0,0,0,0,0,0,0,1,0
9876,Ted Cruz,8,0,0,0,0,0,1,0,1,0
9877,Pumpkin Seed Recipes,20,0,0,0,0,0,0,0,2,0
9878,Sweet Potato Fries Recipe,25,0,0,0,0,0,0,0,3,0
9879,Philly Cheese Steak Recipe,26,0,0,0,0,0,0,0,3,0
9880,Chicken Recipes,15,0,0,0,0,0,0,0,1,0
9881,Apple Pie Recipe,16,0,0,0,0,0,0,0,2,0
9882,Malia Obama,11,0,0,0,0,0,0,0,1,0
9883,Miss Lebanon,12,0,0,0,0,0,0,0,1,0
9884,Al Roker,8,0,0,0,0,0,41,0,1,0
9885,Bald Eagle,10,0,0,0,0,0,0,0,1,0
9886,Anna Kendrick,13,0,0,0,0,0,0,0,1,0
9887,FC Barcelona,12,0,0,0,0,0,0,0,1,0
9888,Orlando City Soccer,19,0,0,0,0,0,0,0,2,0
9889,Arsenal FC,10,0,0,0,0,0,0,0,1,0
9890,Manchester United FC,20,0,0,0,0,0,0,0,2,0
9891,Chelsea FC,10,0,0,0,0,0,0,0,1,0
9892,Hello,5,0,0,0,0,0,0,0,0,0
9893,Take Me to Church,17,0,0,0,0,0,31,0,3,0
9894,Blank Space,11,0,0,0,0,0,1,0,1,0
